168, 219, 0.0, 1.0
168, 221, -1.0, 0.0
169, 223, 0.0, 1.0
169, 225, -1.0, 0.0
170, 229, 0.0, 1.0
170, 227, -1.0, 0.0
171, 220, 0.0, 1.0
171, 222, -1.0, 0.0
172, 224, 0.0, 1.0
172, 226, -1.0, 0.0
173, 230, 0.0, 1.0
173, 228, -1.0, 0.0
